instruction,id,conversations,lang
"",industry-instruction-edu,"[{""from"":""human"",""value"":""question: Hi sir,My wife has been diagnosed with gall stones with max size of 8mm and also having acid reflux. As a remedy, a leading gastro in Chennai has recommended Gallbadder removal and another surgery to tighten the esophagus. I for one, not in favor of removal of any organ, given that the ailment my wife has is not a disease and a series of digestive disorder.Also I get to hear from alternative medicinal sources, NON surgical  CURATIVE methods are available.Please help to suggest what course we can take.Best Regards,Krishna Pattabiramanph:+91.92444.45100Bangalore, India""},{""from"":""gpt"",""value"":""answer: Hello Krishna,\n\nI understand your concerns about resorting to surgery and the removal of organs. In the case of gallstones and acid reflux, there are certain alternatives to surgery that can be considered based on your wife's specific condition.\n\nFor gallstones, non-surgical treatment options include medication to dissolve the stones or shock wave therapy to break them up. However, the effectiveness of these methods greatly depends on the size and composition of the stones, as well as the severity of symptoms. It's important to consult with a gastroenterologist who can assess your wife's condition and recommend the most suitable treatment option.\n\nRegarding acid reflux, there are various non-surgical approaches to managing the condition. Lifestyle changes such as avoiding trigger foods, eating smaller meals, and elevating the head of the bed can help reduce symptoms. Over-the-counter antacids and medications to reduce stomach acid production may also be prescribed. In some cases, endoscopic procedures may be recommended to correct any structural abnormalities in the esophagus.\n\nIt's crucial to have a comprehensive discussion with your wife's healthcare provider about the available non-surgical options and their potential effectiveness in her specific case. They will be able to provide personalized advice based on her medical history and the severity of her symptoms.\n\nRemember to weigh the risks and benefits of both surgical and non-surgical approaches to make an informed decision.""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：包裹性积液和巧克力囊肿，2007年10月做了双侧卵巢巧克力剥离手术。2009年12月又做了包裹性积液手术，两次都有大面积粘连。两次开腹手术。现在感觉左腰困，左腿总有压迫感。有时伤口痛。""},{""from"":""gpt"",""value"":""答：作为医生，我可以帮你解答。根据你提供的信息，你之前曾经接受过双侧卵巢巧克力剥离手术和包裹性积液手术，并且两次手术后都出现了大面积粘连。你现在感觉左腰困、左腿有压迫感，并且伤口有时会痛。\n\n由于我无法对你进行具体的体格检查和查看相关的医疗记录，所以我的建议有限。对于你的症状，我建议你尽早咨询妇科专家或咨询你之前的医生。他们将能够对你进行详细的评估，包括问诊、体格检查和可能的辅助检查，以了解你目前的情况。\n\n基于你所提供的症状描述，可能存在以下几种可能的原因：\n\n1. 粘连：由于两次手术的粘连形成，可能导致你现在的左腰困和左腿压迫感。这可以通过体格检查和影像学检查来评估。\n\n2. 术后并发症：手术本身可能带来一些并发症，如疼痛、伤口不适等。这些问题可能需要进一步的评估和处理。\n\n3. 基础病状：你之前的病史，如巧克力囊肿和包裹性积液，可能与你当前的症状有关。进一步评估可能需要进行其他相关检查。\n\n重要的是及早进行评估和治疗，以便获得正确的诊断和有效的管理方案。我建议你咨询专科医生以获取进一步的建议。祝你早日康复！""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：肺腺癌。我爸爸今年81岁，去年2013年6月在上海肺科医院查出是肺腺癌并骨转移，医生建议服用易瑞沙，服用易瑞沙之今有14个月，2014年8月CT检查发现有新的病灶出现，医生开了2周的消炎药服用，服用后CT复查，新的病灶还在，耐药了。""},{""from"":""gpt"",""value"":""答：根据您的描述，您父亲被诊断为肺腺癌并且已经有骨转移。他目前在服用易瑞沙治疗已经14个月了。然而，最近一次CT检查显示有新的病灶出现，并且经过两周的消炎药治疗后，新的病灶仍然存在，已经对药物产生了耐药性。 \n\n由于我不能进行面对面的诊断和评估，我建议您咨询您父亲的主治医生，以获取更详细和专业的意见。他们会根据您父亲的具体情况，包括疾病的进展和其他相关因素，为您提供最合适的治疗建议。他们可能会考虑其他治疗选择，如靶向治疗、放疗、化疗或免疫疗法等。\n\n同时，除了药物治疗，您父亲的医生还可能建议辅助疗法，如营养支持、疼痛管理和心理支持等。这些综合治疗措施可以提高病人的生存质量和舒适度。\n\n请您与医生保持紧密联系，并遵循他们的建议和治疗计划。同时，也要保持积极的心态和良好的生活方式，以帮助父亲更好地应对疾病和治疗。""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""question: Last week I experienced a loss of breath and crushing tightness in my chest when climbing a large set of stairs.  I have had a chest xray and a pft done.  The function test showed that I am not fullly exhaling.  The Person doing the test said I should have my heart tested.  I have times of tightness/pain across my clavical.  almost like a pinching..and it goes up into my jaw at times.  I have been attending a jazzercise class for the last 9 monthths.  this past couple of weeks, I have been unable to workout with out  constantly stopping and have not been able to use the wieghts because my arms feel like lead.  What could be going on? I am a 49 yo female very well controlled hbp on benicar.  I am 55 230 lbs good blood sugar, high cholesteral""},{""from"":""gpt"",""value"":""answer: As an AI language model, I can provide some general information, but please keep in mind that I am not a doctor and cannot diagnose or provide specific medical advice.\n\nBased on the symptoms you described, it is important to consider the possibility of cardiovascular issues. Given your symptoms of shortness of breath, chest tightness, pain across the clavicle, and the sensation radiating up into your jaw, it may be prudent to have your heart tested.\n\nTo evaluate your heart health, your doctor might recommend tests such as an electrocardiogram (ECG/EKG) to assess the electrical activity of your heart, and possibly an echocardiogram, which uses sound waves to create images of your heart. These tests can help determine if any underlying heart conditions, such as coronary artery disease or angina, are contributing to your symptoms.\n\nIt's worth noting that issues with lung function and breathing problems can also lead to chest tightness and shortness of breath. Given your PFT results showing incomplete exhalation, it may be necessary to further evaluate your lung function to rule out any respiratory conditions contributing to your symptoms. Additional tests, such as a spirometry test or a CT scan, may be suggested by your doctor.\n\nTo determine the exact cause of your symptoms and develop an appropriate treatment plan, it is important to consult with a healthcare professional, preferably a cardiologist or pulmonologist, who can review your medical history, perform a physical examination, and order any necessary tests. They will be in the best position to provide an accurate diagnosis and appropriate treatment recommendations based on your specific situation.\n\nLastly, maintaining good blood pressure control and managing other risk factors such as high cholesterol are important steps in managing your overall cardiovascular health. Please ensure to continue taking your prescribed medication and follow up regularly with your primary care physician or specialist.""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""question: Hi I had been dignosed with peri anal abscess last year June and was suffering from regular pus formation and discharge from the same area. The length as per sinogram was 7 cm. By Oct the discharges stopped but I was feeling a lump. Slowly it also reduced in frequency and I took another sinogram yesterday and the length was 2.5 cm and without any pus formation observed. My doctor is still insisting on a surgical procedure. Is it advisable or I let it heal on its own.""},{""from"":""gpt"",""value"":""answer: As an AI language model, I cannot provide a personalized medical recommendation, but I can offer you some general information. Perianal abscesses can sometimes heal on their own, especially if they are small and do not cause any symptoms or complications. However, it is important to consult with your doctor and follow their advice. Surgical intervention may be recommended if the abscess persists, recurs, or causes ongoing discomfort or complications.\n\nDuring a surgical procedure, the abscess can be drained and any underlying issues, such as an anal fistula, can be addressed. Your doctor will consider factors such as the size and location of the abscess, the likelihood of recurrence, and your overall health when determining the best treatment approach. It is important to discuss any concerns or questions you may have with your doctor to fully understand the rationale behind their recommendation.""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读并理解问题，然后给出准确的回答。\n问题：在胸腔积液的诊治中，哪项检查最重要选项：A. 体检 B. 胸部B超 C. 胸透 D. 穿刺抽胸腔积液 E. 肺部CT ""},{""from"":""gpt"",""value"":""答案是：D""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：我需要咨询关于我痔疮的问题。""},{""from"":""gpt"",""value"":""答：好的，请告诉我您的症状是什么，以及持续了多长时间了？有没有出血、疼痛、肿胀、瘙痒、排便不适等症状？这些信息对我来说会非常有助于做出正确的诊断和提供更好的建议。""},{""from"":""human"",""value"":""问：痔疮去年好像进入第二阶段了，一直都是内痔，现在痔核如果上厕所太用力会脱出，过一周或两周左右回自动缩回，前几天太用力导致脱出且外围肿起来了，涂了几天马应龙已经不痛了，但是还没有缩回，昨天蹲厕所有大量鲜血，但完全没有痛感。这种情况是恶化了么？有什么药物可以缓解症状吗？我希望能够控制病情，但是不想动手术。""},{""from"":""gpt"",""value"":""答：根据您的症状描述，您可能患有混合痔。混合痔是内痔和外痔同时存在的情况，内痔在肛门内，外痔在肛门外。痔核脱出肛门是痔疮比较常见的症状之一，如果脱出的痔核没有缩回去，很可能会引起肛门肿胀、疼痛等不适症状。出血也是常见症状之一。\n\n您目前病情的确有些严重，因为痔核不止一次脱出并且出现了肿胀的情况，因此建议您及时到医院就诊，进行详细的检查，确诊病情。目前，可以进行以下措施缓解症状：\n\n1. 尽量避免便秘，保持大便通畅，例如多吃高纤维食品，保持饮水量充足。\n\n2. 避免辛辣刺激食物及久蹲，多吃蔬菜水果，保持软便。\n\n3. 温水坐浴可缓解肛门瘙痒和疼痛，每次15-20分钟，每天1-2次。\n\n4. 可以使用肛塞痔疮膏，肛门周围4-5厘米外涂抹，每天2-3次，按摩一下，可以起到缓解症状的作用。\n\n需要注意的是，药物治疗只能缓解症状，不能根治痔疮，治疗痔疮的根本方法还是手术。建议您及时到医院就诊，接受医生的建议，并根据医生的指导制定合理的治疗方案。""},{""from"":""human"",""value"":""问：非常感谢您的建议，我会尽快去医院就诊。我再问一下，这种病情能否通过饮食来缓解呢？是否需要避免某些食物？""},{""from"":""gpt"",""value"":""答：饮食在缓解痔疮症状方面起着重要作用。虽然饮食不能完全治愈痔疮，但可以帮助减轻症状和改善肠道健康。以下是一些建议：\n\n1. 高纤维饮食：增加水果、蔬菜、全谷物和豆类的摄入，以提高饮食中的纤维含量。纤维可以帮助软化大便，减少便秘和过度用力排便，从而减轻痔核的压力。\n\n2. 充足饮水：保持良好的水分摄入，有助于保持大便的柔软，减轻便秘的问题。\n\n3. 避免辛辣食物：辛辣食物、咖啡因、酒精和某些刺激性食物可能刺激肠道，加重痔疮症状。尽量减少摄入或者避免食用这些食物。\n\n4. 规律就餐：保持固定的就餐时间和规律的饮食习惯，可以帮助维持肠道的正常运动和消化。\n\n请记住，饮食调理是缓解痔疮症状的一部分，但并不能替代适当的医疗治疗。对于严重的痔疮，仍然需要专业的医生的帮助和指导。祝您早日恢复健康！""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：上个月来例假是11月6号，到今天12月22号月经都没有来，12月2号的时候和男友同过房，全程都是带了避孕套的。12月18号去医院做了血检，显示hcg0.10，孕酮47.60，卵泡期0.6-4.7排卵期2.4-9.4黄体期5.3-86绝经期0.3-2.5，医生说这个数据不能确认我是否有怀孕，让我再过几天再去医院检查，因为孕酮有点高可能受精卵还在着床期间。可是周期已经很长了？有过了16天还检查不出的吗？最近我又确实有些胃口什么的不好，到底有没有怀上呢？""},{""from"":""gpt"",""value"":""答：根据你提供的信息，目前还不能确定你是否怀孕。血液中的HCG水平为0.10，这表示目前不存在怀孕的迹象。孕酮水平稍高是可能的，但并不能确定是否受精卵正在着床期间。一般来说，如果在怀孕后约10天至14天内，就有可能通过血液检测来检测出怀孕。但是，每个人的情况是不同的，有些人可能需要更长的时间才能检测出怀孕。建议你再等待几天，如果月经仍未来临，可以再次咨询医生或进行更进一步的检查。如果你有其他疑问或不适症状，也可以和医生进一步交流。""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：男26周岁有频发室性期前收缩。最近感觉早搏频率增多，胸闷，气短，乏力。最近一月胸闷气短乏力烦躁不想说话感觉心脏跳动力度很大有时候感到震的嗓子眼痒，早搏频率高了。""},{""from"":""gpt"",""value"":""答：作为医生，根据您的描述，您可能面临着心律失常的问题。室性期前收缩是一种心脏节律异常，可能导致心脏搏动不协调。胸闷、气短、乏力等症状可能是由心脏不正常节律引起的。我建议您立即就诊心内科医生进行详细的检查和评估。\n\n在诊断过程中，医生可能会进行一些测试，例如动态心电图、心脏超声等，以更全面地了解您的心脏状况。基于检查结果，医生可以为您制定适合的治疗计划。\n\n此外，您提到的烦躁、震颤感、嗓子眼痒等症状也需要进一步评估。它们可能与您的心脏问题有关，也可能是其他原因引起的。因此，一次全面的身体检查是非常必要的。\n\n最后，请注意避免诱发心脏问题的因素，如过度劳累、饮食不健康、精神压力等。及时就医是解决问题的第一步，祝您早日康复！""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""Please delve into the question and identify the correct options.\nQuestion: A 57-year-old woman with non-small cell lung cancer comes to the physician 4 weeks after her tumor was resected. She takes no medications. The physician starts her on a treatment regimen that includes vinblastine. This treatment puts the patient at highest risk for which of the following? Option: A. Pulmonary embolism B. Progressive multifocal leukoencephalopathy C. Pulmonary fibrosis D. Invasive fungal infection ""},{""from"":""gpt"",""value"":""The answer is: D""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读并理解问题，然后提供准确的选项。\n问题：17-表征粉体中粒子粗细以及固体吸附能力的参数是选项：A. 比表面积 B. 休止角 C. 临界相对湿度 D. 絮凝度 E. 接触角 ""},{""from"":""gpt"",""value"":""答案是：A""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：停经57天未见胎芽。末次月经6/5周期30天周期准孕31天孕酮96nmol/lbhcg145miu/ml（医院1查得）孕35天孕酮没查bhcg502miu/ml（医院1查得）未吃药孕44天B超妊娠囊0.9*0.6，形态位置正常，囊内可见卵黄囊（医院2差得）未吃药孕57天见少量褐色血无腹痛孕酮11ng/mlbhcg（稀释）29986miu/mlbhcg大于1000miu/ml（医院3查得）B超胚囊14*6*17mm内见8*5mm卵黄囊未见胎芽胎心脉搏（医院3查得）配药hcg针20mg每天达芙通中成药卧床一周后复查""},{""from"":""gpt"",""value"":""答：根据您的描述，停经57天未见胎芽，而经过多家医院的检查，结果也提示未见胎芽。此外，您还描述了胚囊大小、卵黄囊的存在以及较早期的怀孕指标。基于这些信息，我会给出以下解释和建议：\n\n1. 停经57天未见胎芽，加上早期妊娠指标的测量，可能暗示着可能存在未发展的妊娠。妊娠囊和卵黄囊的存在表明存在一个初期的妊娠结构，但胎芽和胎心脉搏的缺失可能表示胚胎的发育停滞。\n\n2. 妊娠囊大小是否与胚胎的发育阶段相匹配是确定是否存在异常妊娠的重要因素。根据您提供的数据，胚囊大小为14*6*17mm，可能与妊娠囊的阶段相对应。\n\n3. 您提到的血液检查结果显示孕酮和bhcg的不同值，这可能是不同实验室采用不同的测量单位和方法导致的差异。不过，bhcg的值的增长趋势是一种判断胚胎发育的依据，特别是bhcg大于1000miu/ml时，其通常应该能够检测到有胎芽的存在。\n\n综上所述，停经57天未见胎芽，可能表示胚胎的发育停滞，没有正常发育为胎芽的阶段。建议您继续与专业医生进行进一步的咨询和检查，以确保正确评估您的情况，并得到适当的治疗建议。""},{""from"":""human"",""value"":""问：谢谢医生，有您的回答真是放心多了，谢谢。""},{""from"":""gpt"",""value"":""答：不客气，我很高兴能够帮到您并让您感到安心。如果您还有任何其他问题，或需要进一步的帮助，请随时告诉我。祝您健康！""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请仔细阅读问题，然后给出准确的选项。\n问题：NaNO2滴定法所用指示终点方法为选项：A. 结晶紫 B. 邻二氮菲 C. 酸碱指示剂 D. 自身指示终点法 E. 永停指示终点法 ""},{""from"":""gpt"",""value"":""答案是：E""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：孕胴低，该怎么办。，查了是宫内早孕，现在打的是二十毫克，怕孕胴一时没那么快，需要吃达芙通吗？或者黄体酮胶丸吗？听很多人说的，我这种情况需要边打边吃吗？我大概几天就该去验一次血查孕胴""},{""from"":""gpt"",""value"":""答：作为医生，我会建议您咨询您的妇产科医生以获得更具体的建议，因为每个人的情况都可能不同。然而，我可以提供一些一般性的信息给您作为参考。\n\n如果您已经被诊断为宫内早孕，通常医生会建议您继续注射孕激素（如黄体酮）来帮助维持妊娠。您提到目前正在注射二十毫克，这是常见的处理方式。黄体酮胶丸经常被用于替代黄体酮注射，具体使用哪种方式可能取决于您的具体情况。\n\n达芙通是一种促进胎儿生长和发育的药物，通常用于提高血液循环并减少血液凝块的风险。然而，您是否需要使用达芙通也应咨询妇产科医生的意见，因为它可能不是所有患者的必需药物。\n\n关于验血查孕酮水平的频率，一般来说，医生会建议根据您的具体情况定期进行血液检查。您的妇产科医生会根据您的体征和症状以及以往的妊娠历史等因素来制定适合您的检查计划。\n\n总之，宫内早孕是一个严肃的情况，需要专业的医生指导。请您尽快咨询妇产科医生，以确保您获得最合适的治疗和护理。""},{""from"":""human"",""value"":""问：今天下午到b超，宫腔内7*4mm液暗 子宫前后壁多个低回声小肌瘤，要我一星期后随诊。打了两天二十毫克的黄体酮今天孕酮已经是45.6了，hcg3269 提示有个上升箭头   还没打到胎心，心里还是很焦急，万分想保住孩子，得来不易，今天医生继续开了七天每天二十毫克的黄体酮，还有一合维e,还有三合安胎丸叫我一星期后继续跟进随诊。请问你说的hcg动态检查是如何。为什么我总觉的肚子痛，有点像平常月经的痛，我还需要吃达芙通吗？现在已卧床不出门，心里总是怕失去宝宝，盼得到您的指导，顺祝您合家欢乐，事事如意""},{""from"":""gpt"",""value"":""答：我了解您目前的情况让您非常担心，孕期确实是非常重要的阶段，需要特别关注和关心。请参考以下回答作为一般性的信息，但记住，最好咨询您的妇产科医生以获得个体化的建议。\n\nHCG（人绒毛膜促性腺激素）是妊娠早期的激素，用于检测怀孕的早期指标。在正常的妊娠中，HCG水平会随着孕周增加。一个上升的箭头通常是一个积极的指标，表明您的HCG水平正在增加，这是一个好的迹象。\n\n关于您肚子疼痛的感觉，孕早期常见的轻度疼痛和不适感是正常的。这可能是由于子宫扩张和宫内肌瘤的存在导致的。然而，如果疼痛过于剧烈或持续时间较长，您应该立即告知您的医生，以便排除任何问题。\n\n达芙通是一种常用的药物，能提高血液循环并预防血栓形成，这可能在某些情况下对孕妇有益。然而，决定是否需要使用达芙通，以及剂量和持续时间，应该由医生根据您的具体情况来确定。最好在咨询医生后再考虑使用。\n\n此外，卧床休息是一个很好的做法来减轻孕早期的不适，但避免长时间卧床，适度的活动和伸展对血液循环和宫内肌瘤的缓解也非常重要。\n\n最重要的是和你的医生保持密切沟通。他们会根据你的具体情况制定最佳的治疗计划并提供专业的指导和支持。祝愿您健康顺利的怀孕，顺带一提，祝您和您的家人幸福快乐。""},{""from"":""human"",""value"":""问：现在怀孕52天了，今天到抽血和b超，已经打了十三天黄体酮了 今天验的孕酮19.6 hcg50000  彩超能见胎心胎芽，医生说正常天数大小   现在还是担心孕胴过低  我改怎么办 每天二十毫克是不是不够  已经打事多天了  求救  。。""},{""from"":""gpt"",""value"":""答：首先，恭喜您怀孕成功，并且在彩超检查中看到了胎心胎芽，这是一个非常好的迹象。\n\n关于您担心的孕酮水平低的问题，每日二十毫克的黄体酮剂量是常见的处理方式。然而，孕酮水平仅仅依靠数字本身并不能确定是否合适，因为孕酮水平在孕早期会有很大的变化。最重要的是需要医生综合考虑您的具体情况。\n\n当孕酮水平较低或无法达到期望水平时，医生可能会增加剂量或改变治疗方案。因此，建议您尽快与妇产科医生进行沟通，告知他们您的疑虑和担忧。他们可以根据您的情况评估是否需要调整您的黄体酮剂量。\n\n同时，保持良好的孕期生活习惯也非常重要，包括适度的休息、健康饮食、避免过度紧张等。这些健康的生活方式将有助于维持健康的孕期。\n\n最重要的是与您的医生密切合作，依赖他们的专业意见和建议。他们最了解您的具体情况，并能为您提供最合适的治疗和护理。祝愿您健康顺利的孕期！""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""Could you please peruse the question and pick the right options?\nQuestion: A 35-year-old man is admitted with an acute onset of dysphagia, odynophagia, slight retrosternal chest pain, hypersalivation, and bloody sputum. These symptoms appeared 3 hours ago during a meal when the patient ate fish. The patient’s past medical history is significant for repair of a traumatic esophageal rupture 5 years ago.\nThe patient’s vital signs are as follows: blood pressure 140/90 mm Hg, heart rate 87/min, respiratory rate 16/min, and temperature 36.8℃ (98.2℉). On exam, the patient is pale and breathing deeply. The oral cavity appears normal. The pharynx is erythematous but with no visible lesions. Lungs are clear to auscultation. Cardiovascular examination shows no abnormalities. The abdomen is nondistended and nontender. Which of the following interventions are indicated in this patient? Option: A. IV administration of glucagon B. Foley catheter removal C. Emergency endoscopy D. Removal with Magill forceps ""},{""from"":""gpt"",""value"":""The answer is: C""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读问题，然后提供恰当的答案。\n问题：下列哪个药物在长期大剂量应用时，易出现“开-关现象”选项：A. 东莨菪碱 B. 地西泮 C. 氯丙嗪 D. 哌替啶 E. 左旋多巴 ""},{""from"":""gpt"",""value"":""答案是：E""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读并理解问题，然后提供正确的答案。\n问题：女性，20岁。近2个月胸闷，乏力，咳嗽。查体:颈部淋巴结肿大，心肺(一）。胸片:肺门及 纵隔淋巴结肿大，WBC 7.2×10VL，结核菌 素实验(1 : 10 000)48小时观察（+ + + )。 诊断应首先考虑选项：A. 胸内淋巴结结核 B. 肺结节病 C. 淋巴细胞白血病 D. 支气管肺癌 E. 淋巴肉瘤 ""},{""from"":""gpt"",""value"":""答案是：A""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""问：过敏性鼻炎，慢性鼻窦炎。过敏体质，每年春天都发荨麻疹，过敏性结膜炎，前天在江西省儿童医院肺功能没通过！现在每个打1到2个喷嚏！皮肤点刺没查出过敏源！早上有鼻后滴漏的沾液在喉咙上。曾经治疗情况和效果：色甘酸钠滴鼻，盐水洗鼻。可以晚饭后吃抗过敏药吗？孩子刚满8岁，体重才46公斤。吃饭不好。谢谢您的回复！我想小孩要排外哮喘还要做那些检查？她每年都会咳，咳起来就一下好不了！做雾化一般用那种药呢""},{""from"":""gpt"",""value"":""答：作为医生，根据您描述的症状，孩子可能患有过敏性鼻炎、慢性鼻窦炎、荨麻疹和过敏性结膜炎。我建议您采取以下措施：\n\n1. 鉴于孩子发生过敏反应，每天喷嚏次数较多，建议可以在晚饭后服用抗过敏药物。但是，具体使用哪种抗过敏药物，您最好咨询当地的儿科医生，以便获得个性化的建议。\n\n2. 对于目前无法找到过敏源的情况，建议您进一步咨询专科医生，进行皮肤或血清过敏原测试，以确定过敏原，从而采取相应的避免措施。\n\n3. 对于孩子咳嗽经常不能迅速缓解的情况，建议做肺功能测试和外周血嗜酸性粒细胞计数，以排查哮喘等呼吸系统相关的问题。\n\n4. 针对咳嗽，可以尝试使用雾化治疗。哪种药物最适合孩子，最好咨询专科医生，因为具体药物的选择取决于孩子的具体病情和哮喘的类型。\n\n最后，饮食方面，建议孩子采用健康饮食习惯，多摄入维生素C，以增强免疫力。另外，关于体重和进食问题，您可以咨询儿科医生，以获得更具体的建议和指导。祝孩子早日康复！""},{""from"":""human"",""value"":""问：她目前不咳了！平时也要做雾化吗？主要是鼻音重，晚上睡觉会翻来翻去，早上有鼻后滴漏的粘在喉咙里！每天会打几个喷嚏，不是连续性的。孩子冷不得，怕冷，8岁身高1.27.体重47斤，正常吗""},{""from"":""gpt"",""value"":""答：如果孩子目前没有咳嗽，而且除了鼻音重和鼻后滴漏之外没有其他症状，那么雾化治疗并非一定需要每天进行。您可以根据孩子的症状和需要，与专科医生讨论雾化治疗的频率和时间安排。\n\n至于鼻音重、鼻后滴漏和喷嚏的情况，这些症状与过敏性鼻炎和鼻窦炎有关。建议您持续使用色甘酸钠滴鼻和盐水洗鼻来缓解孩子的鼻塞和鼻部分泌物。此外，您也可以向医生咨询其他治疗过敏性鼻炎和鼻窦炎症状的方法，如抗过敏药物或局部激素喷雾。\n\n关于孩子的身高和体重，根据您提供的信息，她的身高和体重处于正常范围内。8岁的身高1.27米和体重47斤也是符合常见的生长标准。然而，为了进一步评估孩子的生长发育情况，您最好咨询儿科医生，以获取专业的评估和建议。\n\n最后，关于孩子怕冷的情况，每个人的体温调节和感觉受寒热程度会有所不同。如果这种怕冷的感觉不影响孩子的日常生活和健康，一般来说，可以在保持适宜的室内温度和穿着适当的衣物的前提下进行观察。如果您有更多担忧或问题，建议咨询医生进行详细评估。""},{""from"":""human"",""value"":""问：想问下孩子喜欢咬手指是啥问题？咬的脱皮！说过好多次了？就是不改！人都要被她气疯了""},{""from"":""gpt"",""value"":""答：孩子喜欢咬手指的行为可能有多种原因，包括情绪压力、紧张或焦虑、习惯性咬手指等。以下是一些建议：\n\n1. 观察孩子咬手指的情境：是在特定情绪下、特定环境下或特定压力下咬手指？如果能确定特定情境，可以尝试寻找解决办法，如提供情绪安抚、创造放松的环境等。\n\n2. 分散注意力：提供其他活动或健康的替代行为，使孩子分散注意力，例如提供咀嚼胶或口香糖等，以减少对手指的咬嚼冲动。\n\n3. 留意其他情绪问题：如果孩子持续咬手指，建议与孩子进行沟通，了解他们是否有其他压力、焦虑或情绪问题，可能需要专业心理咨询师的帮助。\n\n4. 建立正面反馈机制：夸奖和鼓励孩子不咬手指的行为，可以采用小礼物或星星图表等方法，以增强孩子改变习惯的积极意愿。\n\n如果孩子坚持咬手指的行为持续并且影响到日常生活，最好向儿科医生或心理咨询师寻求帮助，以获得专业意见和指导。""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读问题，然后提供恰当的答案。\n问题：转录组学常用的研究技术包括选项：A. SAGE B. 酵母双杂交 C. MPSS D. 微阵列 E. 质谱 ""},{""from"":""gpt"",""value"":""答案是：ACD""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""Please delve into the question and identify the correct options.\nQuestion: A 13-year-old boy is brought to the emergency room 30 minutes after being hit in the face with a baseball at high velocity. Examination shows left periorbital swelling, posterior displacement of the left globe, and tenderness to palpation over the left infraorbital rim. There is limited left upward gaze and normal horizontal eye movement. Further evaluation is most likely to show which of the following as a result of this patient's trauma? Option: A. Injury to lacrimal duct system B. Clouding of maxillary sinus C. Pneumatization of frontal sinus D. Disruption of medial canthal ligament ""},{""from"":""gpt"",""value"":""The answer is: B""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""question: hi, i have an accedient since 27/10/2013 broken tib and fib i have a surgery on 27/10/2013 and IM rod placed inside tibia till now i have a lot of pain in broken area doc said that it takes a time for tibia to heal plus there are a gap in bone , some doctors said that we can cut a peace of fib round 2 cm and do bone marrow for tib , another one want to do bone grafting others say that we just need more time so what i have to choose""},{""from"":""gpt"",""value"":""answer: As a doctor, I understand that you are experiencing a lot of pain in the area where you had a broken tibia and fibula. It's important to note that I am an AI language model, and I cannot provide a definitive answer without evaluating your specific condition. However, I can offer some general information and advice.\n\nIt is common for the healing process of a broken tibia and fibula to take time, and pain can persist for several months after surgery. A gap in the bone may also be present during the healing process, and this is typically addressed as the bones gradually fill in.\n\nRegarding the different treatment options you mentioned, each one has its own advantages and considerations. Cutting a piece of the fibula and using bone marrow for the tibia (bone marrow aspiration) is a technique that can promote bone healing by providing additional growth factors and cells to the site. Bone grafting involves taking bone from another part of your body or using synthetic materials to fill in the gap in the bone. This can expedite the healing process and provide structural support. Alternatively, conservative management, which involves giving more time for the bone to heal naturally, may also be a viable option.\n\nUltimately, the best course of action depends on multiple factors, including the severity of the fracture, the condition of the bones, your overall health, and your preferences. I would strongly advise you to consult with an orthopedic specialist who can evaluate your specific situation, review your imaging studies, and provide personalized recommendations based on their expertise.\n\nRemember, the information provided here is only general, and it should not replace professional medical advice.""}]",en
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读并理解问题，然后提供准确的选项。\n问题：对医学心理学的合适描述是选项：A. 研究心理变量与健康或疾病变量的关系 B. 研究解决医学中的心理行为问题 C. 关注心理社会因素在健康和疾病中的作用 D. 以上都是 E.  ""},{""from"":""gpt"",""value"":""答案是：D""}]",zh
"",industry-instruction-edu,"[{""from"":""human"",""value"":""请阅读问题，然后提供正确的答复。\n问题：婴儿引起呕吐的常见原因不包括选项：A. 胃食管反流 B. 喂养不当 C. 消化道寄生虫 D. 先天性肥厚性幽门狭窄 E. 感染 ""},{""from"":""gpt"",""value"":""答案是：C""}]",zh
